ID,Filename,Utterance start time,Estimated Lexical Match,Certainty,Target Letter,Audio Quality Comment,Cluster Status,Cluster ID,curve_c,curve_m,Condition
0010_VJD,VF-001-20170331111633.wav,11,fladt,2.0,f,medium,1,3,12.786322699373056,0.08007712935063321,3
0010_VJD,VF-001-20170331111633.wav,17,film,3.0,f,medium,0,0,12.786322699373056,0.08007712935063321,3
0010_VJD,VF-001-20170331111633.wav,29,fattig,3.0,f,medium,0,4,12.786322699373056,0.08007712935063321,3
0010_VJD,VF-001-20170331111633.wav,32,fi?,1.0,f,medium,1,4,12.786322699373056,0.08007712935063321,3
0010_VJD,VF-001-20170331111633.wav,35,fjoget,3.0,f,medium,1,4,12.786322699373056,0.08007712935063321,3
0010_VJD,VF-001-20170331111633.wav,52,farlig,3.0,f,medium,1,4,12.786322699373056,0.08007712935063321,3
0010_VJD,VF-001-20170331111633.wav,56,farber?,2.0,f,medium,1,4,12.786322699373056,0.08007712935063321,3
0010_VJD,VF-001-20170331125403.wav,0,so,3.0,s,high,0,1,11.564050585190683,0.0783133342858777,2
0010_VJD,VF-001-20170331125403.wav,1,svi,2.0,s,high,1,1,11.564050585190683,0.0783133342858777,2
0010_VJD,VF-001-20170331125403.wav,2,slog,3.0,s,high,1,1,11.564050585190683,0.0783133342858777,2
0010_VJD,VF-001-20170331125403.wav,3,satans,1.0,s,high,1,1,11.564050585190683,0.0783133342858777,2
0010_VJD,VF-001-20170331125403.wav,7,sme?,1.0,s,high,0,2,11.564050585190683,0.0783133342858777,2
0010_VJD,VF-001-20170331125403.wav,9,svoger,3.0,s,high,1,2,11.564050585190683,0.0783133342858777,2
0010_VJD,VF-001-20170331125403.wav,16,sagte?,2.0,s,high,0,3,11.564050585190683,0.0783133342858777,2
0010_VJD,VF-001-20170331125403.wav,17,sag,3.0,s,high,1,3,11.564050585190683,0.0783133342858777,2
0010_VJD,VF-001-20170331125403.wav,19,speciel,3.0,s,high,1,3,11.564050585190683,0.0783133342858777,2
0010_VJD,VF-001-20170331125403.wav,49,slagvok?,2.0,s,high,0,4,11.564050585190683,0.0783133342858777,2
0010_VJD,VF-001-20170331125403.wav,51,slog,3.0,s,high,1,4,11.564050585190683,0.0783133342858777,2
0010_VJD,VF-001-20170331125403.wav,53,slag,3.0,s,high,1,4,11.564050585190683,0.0783133342858777,2
0010_VJD,VF-001-20170331125403.wav,60,suveræn,3.0,s,high,1,4,11.564050585190683,0.0783133342858777,2
0010_VJD,VF-002-20170331100207.wav,0,trane,1.0,t,medium,0,0,9.64752148150133,0.092581569094091,1
0010_VJD,VF-002-20170331100207.wav,2,trøje,3.0,t,medium,0,1,9.64752148150133,0.092581569094091,1
0010_VJD,VF-002-20170331100207.wav,3,tøj,3.0,t,medium,1,1,9.64752148150133,0.092581569094091,1
0010_VJD,VF-002-20170331100207.wav,5,turbine,2.0,t,medium,0,0,9.64752148150133,0.092581569094091,1
0010_VJD,VF-002-20170331100207.wav,7,tempo,2.0,t,medium,0,0,9.64752148150133,0.092581569094091,1
0010_VJD,VF-002-20170331100207.wav,11,triviel,3.0,t,medium,0,0,9.64752148150133,0.092581569094091,1
0010_VJD,VF-002-20170331100207.wav,25,tjene,1.0,t,medium,0,2,9.64752148150133,0.092581569094091,1
0010_VJD,VF-002-20170331100207.wav,30,tærte,3.0,t,medium,1,2,9.64752148150133,0.092581569094091,1
0010_VJD,VF-002-20170331100207.wav,31,terninger,3.0,t,medium,1,2,9.64752148150133,0.092581569094091,1
0010_VJD,VF-002-20170331100207.wav,38,tallerken,3.0,t,medium,1,2,9.64752148150133,0.092581569094091,1
0010_VJD,VF-002-20170331100207.wav,42,traktor,3.0,t,medium,1,2,9.64752148150133,0.092581569094091,1
0010_VJD,VF-002-20170331111746.wav,1,dyr,3.0,d,high,0,1,13.162102158411411,0.02450993565361493,3
0010_VJD,VF-002-20170331111746.wav,3,drive,2.0,d,high,1,1,13.162102158411411,0.02450993565361493,3
0010_VJD,VF-002-20170331111746.wav,11,dreng,3.0,d,high,0,2,13.162102158411411,0.02450993565361493,3
0010_VJD,VF-002-20170331111746.wav,13,drenget,2.0,d,high,1,2,13.162102158411411,0.02450993565361493,3
0010_VJD,VF-002-20170331111746.wav,21,drog,2.0,d,high,0,0,13.162102158411411,0.02450993565361493,3
0010_VJD,VF-002-20170331111746.wav,29,dengse,3.0,d,high,0,3,13.162102158411411,0.02450993565361493,3
0010_VJD,VF-002-20170331111746.wav,32,drastisk,3.0,d,high,1,3,13.162102158411411,0.02450993565361493,3
0010_VJD,VF-002-20170331111746.wav,35,drablig,3.0,d,high,1,3,13.162102158411411,0.02450993565361493,3
0010_VJD,VF-002-20170331111746.wav,45,dum,3.0,d,high,0,0,13.162102158411411,0.02450993565361493,3
0010_VJD,VF-002-20170331125516.wav,1,papir,3.0,p,high,0,0,15.481749511514982,0.031051927755938347,2
0010_VJD,VF-002-20170331125516.wav,4,palads,3.0,p,high,0,1,15.481749511514982,0.031051927755938347,2
0010_VJD,VF-002-20170331125516.wav,6,plastik,3.0,p,high,1,1,15.481749511514982,0.031051927755938347,2
0010_VJD,VF-002-20170331125516.wav,10,pavillion,3.0,p,high,0,0,15.481749511514982,0.031051927755938347,2
0010_VJD,VF-002-20170331125516.wav,14,positiv,3.0,p,high,0,2,15.481749511514982,0.031051927755938347,2
0010_VJD,VF-002-20170331125516.wav,15,primær,3.0,p,high,1,2,15.481749511514982,0.031051927755938347,2
0010_VJD,VF-002-20170331125516.wav,20,pirat,3.0,p,high,0,0,15.481749511514982,0.031051927755938347,2
0010_VJD,VF-002-20170331125516.wav,25,poppel?,1.0,p,high,0,3,15.481749511514982,0.031051927755938347,2
0010_VJD,VF-002-20170331125516.wav,28,p,3.0,p,high,1,3,15.481749511514982,0.031051927755938347,2
0010_VJD,VF-002-20170331125516.wav,30,pund,2.0,p,high,1,3,15.481749511514982,0.031051927755938347,2
0010_VJD,VF-002-20170331125516.wav,41,pige,3.0,p,high,0,4,15.481749511514982,0.031051927755938347,2
0010_VJD,VF-002-20170331125516.wav,48,pover?,2.0,p,high,1,4,15.481749511514982,0.031051927755938347,2
0010_VJD,VF-003-20170331100320.wav,1,tæbe,1.0,t,medium,0,1,5.226481039347899,0.22799267306759027,1
0010_VJD,VF-003-20170331100320.wav,2,træ,3.0,t,medium,1,1,5.226481039347899,0.22799267306759027,1
0010_VJD,VF-003-20170331100320.wav,3,trappe,3.0,t,medium,1,1,5.226481039347899,0.22799267306759027,1
0010_VJD,VF-003-20170331100320.wav,13,trama?,1.0,t,medium,0,2,5.226481039347899,0.22799267306759027,1
0010_VJD,VF-003-20170331100320.wav,16,trænt?,2.0,t,medium,1,2,5.226481039347899,0.22799267306759027,1
0010_VJD,VF-003-20170331100320.wav,48,traver,3.0,t,medium,1,2,5.226481039347899,0.22799267306759027,1
0010_VJD,VF-003-20170331111859.wav,1,lal,2.0,l,medium,0,1,16.39845644020254,0.028862395678560835,3
0010_VJD,VF-003-20170331111859.wav,2,land,3.0,l,medium,1,1,16.39845644020254,0.028862395678560835,3
0010_VJD,VF-003-20170331111859.wav,5,lille,3.0,l,medium,0,0,16.39845644020254,0.028862395678560835,3
0010_VJD,VF-003-20170331111859.wav,11,langsom,3.0,l,medium,0,2,16.39845644020254,0.028862395678560835,3
0010_VJD,VF-003-20170331111859.wav,13,lavt,3.0,l,medium,1,2,16.39845644020254,0.028862395678560835,3
0010_VJD,VF-003-20170331111859.wav,15,lav,2.0,l,medium,1,2,16.39845644020254,0.028862395678560835,3
0010_VJD,VF-003-20170331111859.wav,21,larver,2.0,l,medium,0,3,16.39845644020254,0.028862395678560835,3
0010_VJD,VF-003-20170331111859.wav,25,lyng,3.0,l,medium,1,3,16.39845644020254,0.028862395678560835,3
0010_VJD,VF-003-20170331111859.wav,26,løv,3.0,l,medium,1,3,16.39845644020254,0.028862395678560835,3
0010_VJD,VF-003-20170331111859.wav,32,listig,3.0,l,medium,0,0,16.39845644020254,0.028862395678560835,3
0010_VJD,VF-003-20170331111859.wav,41,luftig,3.0,l,medium,0,4,16.39845644020254,0.028862395678560835,3
0010_VJD,VF-003-20170331111859.wav,42,luft,3.0,l,medium,1,4,16.39845644020254,0.028862395678560835,3
0010_VJD,VF-003-20170331125629.wav,1,mindst,3.0,m,high,0,1,5.567551969890789,0.22383322317695176,2
0010_VJD,VF-003-20170331125629.wav,2,major,3.0,m,high,1,1,5.567551969890789,0.22383322317695176,2
0010_VJD,VF-003-20170331125629.wav,3,minus,3.0,m,high,1,1,5.567551969890789,0.22383322317695176,2
0010_VJD,VF-003-20170331125629.wav,6,mango,2.0,m,high,0,0,5.567551969890789,0.22383322317695176,2
0010_VJD,VF-003-20170331125629.wav,18,moder,2.0,m,high,0,2,5.567551969890789,0.22383322317695176,2
0010_VJD,VF-003-20170331125629.wav,33,minus,3.0,m,high,1,2,5.567551969890789,0.22383322317695176,2
0011_1i1,VF-001-20170407100012.wav,0,?,1.0,s,high,0,1,5.682478628842733,0.15044553983146824,1
0011_1i1,VF-001-20170407100012.wav,1,slange,3.0,s,high,1,1,5.682478628842733,0.15044553983146824,1
0011_1i1,VF-001-20170407100012.wav,6,sol,3.0,s,high,0,2,5.682478628842733,0.15044553983146824,1
0011_1i1,VF-001-20170407100012.wav,8,sommer,3.0,s,high,1,2,5.682478628842733,0.15044553983146824,1
0011_1i1,VF-001-20170407100012.wav,20,strand,3.0,s,high,0,3,5.682478628842733,0.15044553983146824,1
0011_1i1,VF-001-20170407100012.wav,26,sandal,3.0,s,high,1,3,5.682478628842733,0.15044553983146824,1
0011_1i1,VF-001-20170407112538.wav,1,fanta,3.0,f,medium,0,1,3.517813249002975,0.38380702467014416,2
0011_1i1,VF-001-20170407112538.wav,2,far,3.0,f,medium,1,1,3.517813249002975,0.38380702467014416,2
0011_1i1,VF-001-20170407112538.wav,15,foran,2.0,f,medium,0,2,3.517813249002975,0.38380702467014416,2
0011_1i1,VF-001-20170407112538.wav,44,fange,3.0,f,medium,1,2,3.517813249002975,0.38380702467014416,2
0011_1i1,VF-001-20170407125837.wav,1,kilo,3.0,k,medium,0,1,11.639233972138905,0.03998863308056442,3
0011_1i1,VF-001-20170407125837.wav,3,kold,2.0,k,medium,1,1,11.639233972138905,0.03998863308056442,3
0011_1i1,VF-001-20170407125837.wav,5,kulde,3.0,k,medium,1,1,11.639233972138905,0.03998863308056442,3
0011_1i1,VF-001-20170407125837.wav,8,kald,2.0,k,medium,0,0,11.639233972138905,0.03998863308056442,3
0011_1i1,VF-001-20170407125837.wav,16,kander,2.0,k,medium,0,0,11.639233972138905,0.03998863308056442,3
0011_1i1,VF-001-20170407125837.wav,22,kilde,3.0,k,medium,0,2,11.639233972138905,0.03998863308056442,3
0011_1i1,VF-001-20170407125837.wav,24,kime,2.0,k,medium,1,2,11.639233972138905,0.03998863308056442,3
0011_1i1,VF-001-20170407125837.wav,27,komme,3.0,k,medium,1,2,11.639233972138905,0.03998863308056442,3
0011_1i1,VF-001-20170407125837.wav,42,køre,3.0,k,medium,0,3,11.639233972138905,0.03998863308056442,3
0011_1i1,VF-001-20170407125837.wav,48,kunne,3.0,k,medium,1,3,11.639233972138905,0.03998863308056442,3
0011_1i1,VF-001-20170407125837.wav,58,kramme,3.0,k,medium,1,3,11.639233972138905,0.03998863308056442,3
0011_1i1,VF-002-20170407100125.wav,1,pop,2.0,p,high,0,0,3.9999389172313466,0.24193274516595137,1
0011_1i1,VF-002-20170407100125.wav,3,pappa,3.0,p,high,0,0,3.9999389172313466,0.24193274516595137,1
0011_1i1,VF-002-20170407100125.wav,31,pose,3.0,p,high,0,1,3.9999389172313466,0.24193274516595137,1
0011_1i1,VF-002-20170407100125.wav,55,præst,3.0,p,high,1,1,3.9999389172313466,0.24193274516595137,1
0011_1i1,VF-002-20170407100125.wav,56,hus,2.0,p,high,1,1,3.9999389172313466,0.24193274516595137,1
0011_1i1,VF-002-20170407112651.wav,2,bravo,3.0,b,high,0,1,21.400190683803547,0.009686856968159432,2
0011_1i1,VF-002-20170407112651.wav,7,bump,3.0,b,high,1,1,21.400190683803547,0.009686856968159432,2
0011_1i1,VF-002-20170407112651.wav,18,bat,3.0,b,high,0,2,21.400190683803547,0.009686856968159432,2
0011_1i1,VF-002-20170407112651.wav,22,bil,3.0,b,high,1,2,21.400190683803547,0.009686856968159432,2
0011_1i1,VF-002-20170407112651.wav,27,bille,3.0,b,high,1,2,21.400190683803547,0.009686856968159432,2
0011_1i1,VF-002-20170407112651.wav,33,billet,3.0,b,high,1,2,21.400190683803547,0.009686856968159432,2
0011_1i1,VF-002-20170407112651.wav,43,besked,3.0,b,high,0,3,21.400190683803547,0.009686856968159432,2
0011_1i1,VF-002-20170407112651.wav,47,blok,3.0,b,high,1,3,21.400190683803547,0.009686856968159432,2
0011_1i1,VF-002-20170407112651.wav,56,blive,3.0,b,high,0,0,21.400190683803547,0.009686856968159432,2
0011_1i1,VF-002-20170407125950.wav,2,thomas,3.0,t,high,0,0,10.948129039542463,0.04905457018277525,3
0011_1i1,VF-002-20170407125950.wav,2,tulipan,3.0,t,high,0,1,10.948129039542463,0.04905457018277525,3
0011_1i1,VF-002-20170407125950.wav,3,tango,3.0,t,high,1,1,10.948129039542463,0.04905457018277525,3
0011_1i1,VF-002-20170407125950.wav,8,te,3.0,t,high,0,0,10.948129039542463,0.04905457018277525,3
0011_1i1,VF-002-20170407125950.wav,12,tanke,3.0,t,high,0,0,10.948129039542463,0.04905457018277525,3
0011_1i1,VF-002-20170407125950.wav,17,tikke?,2.0,t,high,0,0,10.948129039542463,0.04905457018277525,3
0011_1i1,VF-002-20170407125950.wav,26,takke,3.0,t,high,0,2,10.948129039542463,0.04905457018277525,3
0011_1i1,VF-002-20170407125950.wav,32,tynd,2.0,t,high,1,2,10.948129039542463,0.04905457018277525,3
0011_1i1,VF-002-20170407125950.wav,34,tyk,3.0,t,high,1,2,10.948129039542463,0.04905457018277525,3
0011_1i1,VF-002-20170407125950.wav,51,tæmme,3.0,t,high,0,3,10.948129039542463,0.04905457018277525,3
0011_1i1,VF-002-20170407125950.wav,55,tønde,3.0,t,high,1,3,10.948129039542463,0.04905457018277525,3
0011_1i1,VF-003-20170407100238.wav,1,mor,2.0,m,medium,0,0,3.9509261981111807,0.049239559827320735,1
0011_1i1,VF-003-20170407100238.wav,14,mellem,2.0,m,medium,0,0,3.9509261981111807,0.049239559827320735,1
0011_1i1,VF-003-20170407100238.wav,41,mad,3.0,m,medium,0,1,3.9509261981111807,0.049239559827320735,1
0011_1i1,VF-003-20170407100238.wav,53,maskine,3.0,m,medium,1,1,3.9509261981111807,0.049239559827320735,1
0011_1i1,VF-003-20170407112804.wav,2,london,3.0,l,high,0,1,8.001271253383493,0.05021446318632711,2
0011_1i1,VF-003-20170407112804.wav,4,line,3.0,l,high,1,1,8.001271253383493,0.05021446318632711,2
0011_1i1,VF-003-20170407112804.wav,11,lille,3.0,l,high,0,2,8.001271253383493,0.05021446318632711,2
0011_1i1,VF-003-20170407112804.wav,13,lampe,3.0,l,high,1,2,8.001271253383493,0.05021446318632711,2
0011_1i1,VF-003-20170407112804.wav,21,lægge,3.0,l,high,0,0,8.001271253383493,0.05021446318632711,2
0011_1i1,VF-003-20170407112804.wav,32,lægte,3.0,l,high,0,3,8.001271253383493,0.05021446318632711,2
0011_1i1,VF-003-20170407112804.wav,33,lygte,3.0,l,high,1,3,8.001271253383493,0.05021446318632711,2
0011_1i1,VF-003-20170407130103.wav,1,dorte,3.0,d,high,0,0,5.150501014168554,0.12746988613286833,3
0011_1i1,VF-003-20170407130103.wav,4,dukke,3.0,d,high,0,1,5.150501014168554,0.12746988613286833,3
0011_1i1,VF-003-20170407130103.wav,6,danse,3.0,d,high,1,1,5.150501014168554,0.12746988613286833,3
0011_1i1,VF-003-20170407130103.wav,26,dør,3.0,d,high,0,2,5.150501014168554,0.12746988613286833,3
0011_1i1,VF-003-20170407130103.wav,34,dykke,3.0,d,high,1,2,5.150501014168554,0.12746988613286833,3
0011_1i1,VF-003-20170407130103.wav,52,dille,3.0,d,high,1,2,5.150501014168554,0.12746988613286833,3
